item_key,field,price_value,currency,source_zip,source_path,json_path
catalog.enclosures.standard.items[25],price,84000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[25].price
catalog.enclosures.standard.items[26],price,93000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[26].price
catalog.enclosures.standard.items[27],price,72000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[27].price
catalog.enclosures.standard.items[28],price,80000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[28].price
catalog.enclosures.standard.items[29],price,85000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[29].price
catalog.enclosures.standard.items[30],price,95000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[30].price
catalog.enclosures.standard.items[31],price,103000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[31].price
catalog.enclosures.standard.items[32],price,109000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[32].price
catalog.enclosures.standard.items[33],price,113000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[33].price
catalog.enclosures.standard.items[34],price,120000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[34].price
catalog.enclosures.standard.items[35],price,123000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[35].price
catalog.enclosures.standard.items[36],price,130000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[36].price
catalog.enclosures.standard.items[37],price,160000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[37].price
catalog.enclosures.standard.items[38],price,170000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[38].price
catalog.enclosures.standard.items[39],price,115000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[39].price
catalog.enclosures.standard.items[40],price,128000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[40].price
catalog.enclosures.standard.items[41],price,137000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[41].price
catalog.enclosures.standard.items[42],price,142000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[42].price
catalog.enclosures.standard.items[43],price,153000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[43].price
catalog.enclosures.standard.items[44],price,175000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__1.json,catalog.enclosures.standard.items[44].price
